  0.19800000E+02 -0.78381113E-26 -0.34255218E-38
  0.19900000E+02 -0.79091066E-26 -0.33946946E-38
  0.20000000E+02 -0.79771448E-26 -0.33630933E-38
  0.20100000E+02 -0.80423103E-26 -0.33294728E-38
  0.20200000E+02 -0.81046853E-26 -0.32923958E-38
  0.20300000E+02 -0.81643496E-26 -0.32663967E-38
  0.20400000E+02 -0.82213807E-26 -0.32423225E-38
  0.20500000E+02 -0.82758540E-26 -0.32150586E-38
  0.20600000E+02 -0.83278426E-26 -0.31790297E-38
  0.20700000E+02 -0.83774177E-26 -0.31480137E-38
  0.20800000E+02 -0.84246485E-26 -0.31143714E-38
  0.20900000E+02 -0.84696020E-26 -0.30914846E-38
  0.21000000E+02 -0.85123436E-26 -0.30624662E-38
  0.21100000E+02 -0.85529367E-26 -0.30392228E-38
  0.21200000E+02 -0.85914430E-26 -0.30076361E-38
  0.21300000E+02 -0.86279225E-26 -0.29809660E-38
  0.21400000E+02 -0.86624334E-26 -0.29560317E-38
  0.21500000E+02 -0.86950323E-26 -0.29278280E-38
  0.21600000E+02 -0.87257744E-26 -0.28985829E-38
  0.21700000E+02 -0.87547131E-26 -0.28738633E-38
  0.21800000E+02 -0.87819005E-26 -0.28514139E-38
  0.21900000E+02 -0.88073871E-26 -0.28237968E-38
  0.22000000E+02 -0.88312223E-26 -0.27989891E-38
  0.22100000E+02 -0.88534537E-26 -0.27830855E-38
  0.22200000E+02 -0.88741278E-26 -0.27591002E-38
  0.22300000E+02 -0.88932900E-26 -0.27319863E-38
  0.22400000E+02 -0.89109841E-26 -0.27060989E-38
  0.22500000E+02 -0.89272530E-26 -0.26809204E-38
  0.22600000E+02 -0.89421381E-26 -0.26594484E-38
  0.22700000E+02 -0.89556800E-26 -0.26342228E-38
  0.22800000E+02 -0.89679178E-26 -0.26148346E-38
  0.22900000E+02 -0.89788900E-26 -0.25953540E-38
  0.23000000E+02 -0.89886336E-26 -0.25738629E-38
  0.23100000E+02 -0.89971848E-26 -0.25576838E-38
  0.23200000E+02 -0.90045788E-26 -0.25293977E-38
  0.23300000E+02 -0.90108499E-26 -0.25077915E-38
  0.23400000E+02 -0.90160312E-26 -0.24908916E-38
  0.23500000E+02 -0.90201553E-26 -0.24759135E-38
  0.23600000E+02 -0.90232535E-26 -0.24499726E-38
  0.23700000E+02 -0.90253565E-26 -0.24318898E-38
  0.23800000E+02 -0.90264941E-26 -0.24110959E-38
  0.23900000E+02 -0.90266952E-26 -0.23910637E-38
  0.24000000E+02 -0.90259882E-26 -0.23767829E-38
  0.24100000E+02 -0.90244004E-26 -0.23588170E-38
  0.24200000E+02 -0.90219584E-26 -0.23358492E-38
  0.24300000E+02 -0.90186884E-26 -0.23157435E-38
  0.24400000E+02 -0.90146154E-26 -0.22966957E-38
  0.24500000E+02 -0.90097642E-26 -0.22803500E-38
  0.24600000E+02 -0.90041586E-26 -0.22642370E-38
  0.24700000E+02 -0.89978218E-26 -0.22439408E-38
  0.24800000E+02 -0.89907766E-26 -0.22264546E-38
  0.24900000E+02 -0.89830449E-26 -0.22118554E-38
  0.25000000E+02 -0.89746481E-26 -0.21908811E-38
  0.25100000E+02 -0.89656072E-26 -0.21769141E-38
  0.25200000E+02 -0.89559424E-26 -0.21600233E-38
  0.25300000E+02 -0.89456734E-26 -0.21422889E-38
  0.25400000E+02 -0.89348195E-26 -0.21286778E-38
  0.25500000E+02 -0.89233993E-26 -0.21116968E-38
  0.25600000E+02 -0.89114310E-26 -0.20921272E-38
  0.25700000E+02 -0.88989324E-26 -0.20796895E-38
  0.25800000E+02 -0.88859207E-26 -0.20637707E-38
  0.25900000E+02 -0.88724125E-26 -0.20464757E-38
  0.26000000E+02 -0.88584243E-26 -0.20356280E-38
  0.26100000E+02 -0.88439718E-26 -0.20166042E-38
  0.26200000E+02 -0.88290706E-26 -0.20073762E-38
  0.26300000E+02 -0.88137356E-26 -0.19834493E-38
  0.26400000E+02 -0.87979815E-26 -0.19752903E-38
  0.26500000E+02 -0.87818225E-26 -0.19602752E-38
  0.26600000E+02 -0.87652725E-26 -0.19460116E-38
  0.26700000E+02 -0.87483449E-26 -0.19352678E-38
  0.26800000E+02 -0.87310529E-26 -0.19163027E-38
  0.26900000E+02 -0.87134092E-26 -0.19039099E-38
  0.27000000E+02 -0.86954262E-26 -0.18875256E-38
  0.27100000E+02 -0.86771160E-26 -0.18775015E-38
  0.27200000E+02 -0.86584904E-26 -0.18618333E-38
  0.27300000E+02 -0.86395608E-26 -0.18516226E-38
  0.27400000E+02 -0.86203383E-26 -0.18391400E-38
  0.27500000E+02 -0.86008338E-26 -0.18235567E-38
  0.27600000E+02 -0.85810579E-26 -0.18120764E-38
  0.27700000E+02 -0.85610207E-26 -0.18000307E-38
  0.27800000E+02 -0.85407323E-26 -0.17839575E-38
  0.27900000E+02 -0.85202024E-26 -0.17755657E-38
  0.28000000E+02 -0.84994404E-26 -0.17621184E-38
  0.28100000E+02 -0.84784556E-26 -0.17481132E-38
  0.28200000E+02 -0.84572568E-26 -0.17350036E-38
  0.28300000E+02 -0.84358528E-26 -0.17273682E-38
  0.28400000E+02 -0.84142521E-26 -0.17194601E-38
  0.28500000E+02 -0.83924629E-26 -0.16993940E-38
  0.28600000E+02 -0.83704932E-26 -0.16917393E-38
  0.28700000E+02 -0.83483508E-26 -0.16806995E-38
  0.28800000E+02 -0.83260434E-26 -0.16683534E-38
  0.28900000E+02 -0.83035782E-26 -0.16583727E-38
  0.29000000E+02 -0.82809625E-26 -0.16438743E-38
  0.29100000E+02 -0.82582033E-26 -0.16327451E-38
  0.29200000E+02 -0.82353074E-26 -0.16232019E-38
  0.29300000E+02 -0.82122813E-26 -0.16196514E-38
  0.29400000E+02 -0.81891316E-26 -0.16032846E-38
  0.29500000E+02 -0.81658644E-26 -0.15909859E-38
  0.29600000E+02 -0.81424859E-26 -0.15826033E-38
  0.29700000E+02 -0.81190020E-26 -0.15733271E-38
  0.29800000E+02 -0.80954184E-26 -0.15612253E-38
  0.29900000E+02 -0.80717407E-26 -0.15536345E-38
  0.30000000E+02 -0.80479744E-26 -0.15422807E-38
  0.30100000E+02 -0.80241248E-26 -0.15334917E-38
  0.30200000E+02 -0.80001970E-26 -0.15220393E-38
  0.30300000E+02 -0.79761960E-26 -0.15089642E-38
  0.30400000E+02 -0.79521267E-26 -0.15016798E-38
  0.30500000E+02 -0.79279938E-26 -0.14929510E-38
  0.30600000E+02 -0.79038019E-26 -0.14824324E-38
  0.30700000E+02 -0.78795555E-26 -0.14743887E-38
  0.30800000E+02 -0.78552589E-26 -0.14658547E-38
  0.30900000E+02 -0.78309164E-26 -0.14565827E-38
  0.31000000E+02 -0.78065321E-26 -0.14457038E-38
  0.31100000E+02 -0.77821099E-26 -0.14371570E-38
  0.31200000E+02 -0.77576538E-26 -0.14292093E-38
  0.31300000E+02 -0.77331675E-26 -0.14168435E-38
  0.31400000E+02 -0.77086546E-26 -0.14103312E-38
  0.31500000E+02 -0.76841188E-26 -0.14029528E-38
  0.31600000E+02 -0.76595634E-26 -0.13957944E-38
  0.31700000E+02 -0.76349919E-26 -0.13819649E-38
  0.31800000E+02 -0.76104075E-26 -0.13776674E-38
  0.31900000E+02 -0.75858133E-26 -0.13702336E-38
  0.32000000E+02 -0.75612125E-26 -0.13594153E-38
  0.32100000E+02 -0.75366080E-26 -0.13517462E-38
  0.32200000E+02 -0.75120027E-26 -0.13435536E-38
  0.32300000E+02 -0.74873995E-26 -0.13346016E-38
  0.32400000E+02 -0.74628011E-26 -0.13282094E-38
  0.32500000E+02 -0.74382101E-26 -0.13189305E-38
  0.32600000E+02 -0.74136291E-26 -0.13100885E-38
  0.32700000E+02 -0.73890606E-26 -0.13018897E-38
  0.32800000E+02 -0.73645070E-26 -0.12964291E-38
  0.32900000E+02 -0.73399707E-26 -0.12901323E-38
  0.33000000E+02 -0.73154539E-26 -0.12825686E-38
  0.33100000E+02 -0.72909590E-26 -0.12728926E-38
  0.33200000E+02 -0.72664879E-26 -0.12661280E-38
  0.33300000E+02 -0.72420429E-26 -0.12578033E-38
  0.33400000E+02 -0.72176259E-26 -0.12500339E-38
  0.33500000E+02 -0.71932388E-26 -0.12422092E-38
  0.33600000E+02 -0.71688836E-26 -0.12365499E-38
